"ID" "SDG2_TSS" "SDG2_TSS2" "SDG2_TES" "SDG2_mid" "S2Lb_TSS" "S2Lb_TSS2" "S2Lb_TES" "S2Lb_mid"
"23349" "AT5G13180" 2.33497 30.5019 0.57826 57.99882 5.3971 61.09729 4.53849 134.2606
"23350" "AT5G13190" -0.18171 0.38516 0.298319999999999 -4.8243 -0.56002 -0.88022 -1.66354 -3.6981
"23351" "AT5G13200" -1.03413 -1.73832 -0.47283 -1.49989 -0.87137 -2.05894 -1.30745 -0.6472
"23353" "AT5G13210" 0.749541 -1.39022 -2.41534 -3.1123 -1.18339 -2.94292 -0.52518 -5.9671
"23354" "AT5G13220" -1.63376 3.07479 -0.701589999999999 -1.6012 -1.06345 2.73168 -1.30997 -0.238300000000002
"23355" "AT5G13230" -0.54801 -1.35725 -2.99196 -4.6094 -0.57458 -1.16896 -3.65366 -4.533
"23356" "AT5G13240" -1.19835 5.05563 -3.19475 -6.8469 2.61473 6.79322 -3.68482 2.323
"23357" "AT5G13250" -0.62638 0.864710000000001 1.16698 -16.4288 1.30974 1.14998 -1.51348 -16.4982
"23358" "AT5G13260" -1.86761 1.31878 -2.40518 -11.2874 -0.98541 3.65956 -2.53927 -13.8955
"23359" "AT5G13270" -0.29961 0.604430000000001 -2.45612 -5.84 -2.2941 1.00159 -1.5034 -1.3205
"23360" "AT5G13280" -0.83521 -0.46702 2.73786 -7.0993 -2.20986 0.813 -2.04604 -3.4003
"23361" "AT5G13290" -1.00816 -11.42257 -2.12355 -2.2178 -1.30229 12.0391 -0.971640000000001 7.0029
"23362" "AT5G13300" -0.64527 0.98138 -1.64007 -23.4721 -1.74477 1.52296 -0.33894 -12.7711
"23363" "AT5G13310" 0.33665 -0.0352399999999999 -2.60406 -5.6969 1.06991 3.51967 -3.31202 0.600200000000001
"23364" "AT5G13320" 0.70488 -2.25136 -1.24517 -4.251 -3.21525 0.0236599999999996 0.80661 -5.3768
"23365" "AT5G13330" 0.73619 -1.24857 0.0176699999999999 0.796400000000002 -1.07101 0.17021 -1.28453 4.5685
"23366" "AT5G13340" -1.25948 1.1609 -1.83243 -11.5243 -1.0879 -1.64258 -3.51854 -3.783
"23367" "AT5G13350" -0.140490000000001 -3.15665 -1.80283 -0.7149 -1.93383 -0.62146 -0.83954 -5.7622
"23368" "AT5G13360" -3.13821 -1.82761 -1.43025 -9.4255 -3.75168 5.99972 -1.2197 -1.9895
"23369" "AT5G13370" -1.55784 0.109570000000001 1.65792 -9.0611 -1.33025 -0.75744 0.157489999999999 -6.7616
"23370" "AT5G13380" 2.98117 -0.62613 0.0516199999999998 -7.2363 -1.58716 -1.73487 -4.00256 -4.282
"23371" "AT5G13390" 2.29277 7.45397 -2.65089 -13.3985 -0.22907 6.63299 -1.83621 -1.3759
"23372" "AT5G13400" 0.25149 1.76634 -1.67988 -2.5127 0.9155 1.16036 -1.55785 -5.5904
"23373" "AT5G13410" -2.17181 4.00432 0.51032 -2.7274 2.82476 4.25758 -2.84023 -7.0858
"23374" "AT5G13420" 0.93581 -0.7877 -2.50292 -9.4247 -1.84056 2.99208 2.79428 -4.1252
"23375" "AT5G13430" -0.0369100000000002 3.0663 -1.504 -2.4258 -1.80272 4.98359 -0.12958 -1.0003
"23376" "AT5G13440" -2.41365 7.6507 -1.78927 6.7528 -0.53723 4.76922 -1.07064 1.6484
"23377" "AT5G13450" 1.34285 7.56773 -2.54197 -2.948 2.09336 3.06499 -0.97601 -5.0314
"23378" "AT5G13460" -3.10109 -1.01669 -2.20915 -8.8236 -1.15807 0.68305 0.79574 -7.4019
"23379" "AT5G13470" -1.02176 2.12464 -0.29696 2.6737 1.61973 -2.0144 -4.14106 -7.3958
"23381" "AT5G13480" -0.82091 0.0377900000000002 1.95872 -13.4588 1.58557 0.46633 -2.58837 0.4694
"23383" "AT5G13490" -1.74485 -0.76486 -2.38356 -2.3774 0.0490999999999997 -0.62466 -0.83585 -2.0123
"23384" "AT5G13500" -1.76888 5.61404 2.56661 -2.1724 0.0705399999999998 3.76484 4.02862 0.522500000000001
"23385" "AT5G13510" 9.78093 11.656 2.70505 0.97731 9.86108 14.50859 8.46402 1.61469
"23386" "AT5G13520" 1.07505 -1.78957 3.7683 -9.3321 -1.82416 1.95941 9.96452 -1.0931
"23387" "AT5G13530" -0.25764 3.72852 -3.02469 -25.657 0.1315 6.00873 -2.11387 -11.299
"23388" "AT5G13550" 0.18675 -1.64276 -3.62144 -13.0876 0.27639 2.97083 -0.98222 -11.159
"23389" "AT5G13560" -0.52497 -1.07199 -1.65779 -12.1272 -0.73821 0.32463 0.70848 -10.4467
"23390" "AT5G13570" 1.46414 2.5142 -1.44287 -2.6049 0.53194 1.29468 -2.41785 -7.1422
"23391" "AT5G13580" -1.92412 -2.60094 -0.20333 -11.3414 -1.27532 -0.84119 -3.20719 2.8842
"23392" "AT5G13590" 4.38736 17.11872 -0.47137 0.302999999999997 2.32182 14.82546 -3.03017 -6.6892
"23393" "AT5G13600" -1.60126 -2.844 -5.26946 -3.2875 -1.53959 -0.36186 -1.25067 -4.9416
"23394" "AT5G13610" 1.34673 2.11129 -2.25887 -2.5775 0.09131 1.02905 0.23301 0.686499999999999
"23395" "AT5G13620" -0.45196 0.27501 -0.2436 0.86764 -1.80069 -1.83718 -0.76433 0.64549
"23396" "AT5G13630" 1.92793 21.88115 -1.34658 29.3983 -0.28517 34.1261 1.26556 73.5374
"23397" "AT5G13640" 0.26875 0.92538 2.61245 -8.15949999999999 0.16867 -0.61427 -0.598170000000001 1.2436
"23398" "AT5G13650" 3.12016 1.70934 -2.91142 -20.2236 3.81258 9.49488 -0.648260000000001 -8.37280000000001
"23400" "AT5G13660" -1.3975 0.000180000000000291 -1.5387 -7.0824 -0.0418400000000001 -0.39805 2.53689 -2.5565
"23401" "AT5G13670" 1.54975 -0.98104 -3.00991 -1.0006 -3.67966 -1.25018 1.01197 -1.4432
"23402" "AT5G13680" -0.32945 1.42845 -0.0762299999999998 -24.5233 -0.00263999999999953 0.73915 -0.28885 -7.5283
"23403" "AT5G13690" 0.1181 0.71603 -3.42716 -17.3036 -0.75093 -0.86449 -0.48899 -9.5668
"23404" "AT5G13700" 0.48632 -1.23015 -2.18492 -7.3263 -0.89933 -2.35254 -0.24179 -11.9383
"23405" "AT5G13710" 1.08935 18.15886 1.95098 18.8799 0.14508 22.04172 -1.03929 29.3614
"23406" "AT5G13720" 2.2098 5.003 -2.99196 -2.6022 3.35216 5.12545 -3.10547 4.0105
"23407" "AT5G13730" 1.88596 10.56948 -1.44799 -0.3338 1.59178 13.42499 -0.0625999999999998 2.424
"23408" "AT5G13740" 2.26098 14.42709 -1.02128 20.5236 2.73032 25.11533 4.06176 41.3606
"23409" "AT5G13750" -2.62662 -1.64324 0.0513900000000005 -8.4157 -3.10587 -4.11174 -0.3339 -6.4735
"23410" "AT5G13760" 0.44025 2.96152 0.94261 35.4373 0.0700500000000002 3.72096 0.469819999999999 28.0607
"23411" "AT5G13770" 6.64328 12.89162 0.59545 5.9809 8.35229 13.5255 4.98042 8.4161
"23412" "AT5G13780" 0.46253 2.51638 1.18102 -2.26156 4.14819 3.48298 2.12143 5.24306
"23413" "AT5G13790" -1.43559 -0.95555 -2.16841 -5.077 -0.41648 -1.96801 0.0199800000000003 -10.0821
"23414" "AT5G13800" 1.893 5.3273 0.0826500000000001 -4.8625 -1.70323 0.744190000000001 -1.11402 -4.1207
"23415" "AT5G13810" 0.0936000000000003 6.45212 0.618970000000001 4.4156 -0.82129 7.45908 -2.36107 3.426
"23416" "AT5G13820" -0.89367 -1.01448 -1.54838 -7.4892 -2.39727 0.64267 -2.51131 -3.9168
"23417" "AT5G13825" -0.940499999999999 -1.3912 -1.38053 -1.84868 -2.18172 -1.61463 -0.877879999999999 0.11693
"23418" "AT5G13830" 0.32428 -0.0568200000000001 0.85962 1.2356 -0.42754 -1.47778 -0.877879999999999 -2.19745
"23419" "AT5G13840" -1.45377 -0.66859 1.05684 -2.988 -0.21082 1.34778 -0.62214 1.1122
"23420" "AT5G13850" -1.09258 3.59099 -0.86896 -3.7901 3.91371 4.89555 0.43769 -4.7231
"23421" "AT5G13860" -1.12048 -0.94706 -2.25041 -7.0381 -1.03432 1.50403 0.695279999999999 4.2678
"23422" "AT5G13870" 1.10658 1.82992 -1.08823 -7.8011 0.37218 0.431480000000001 -2.82684 -4.6541
"23423" "AT5G13880" 0.8344 -1.70855 0.65612 -0.57176 -2.32458 -1.58901 -0.67892 -0.93436
"23424" "AT5G13890" -1.29343 1.79352 -3.31893 -7.9418 -0.10347 1.192 -2.2713 4.4922
"23425" "AT5G13900" 1.40396 -2.90051 -2.15288 -0.387159 -3.63695 -0.13124 -0.49102 -0.799539
"23426" "AT5G13910" -1.46713 -0.709840000000001 0.55301 -0.56428 -2.97087 -1.1378 -4.76375 -1.58599
"23427" "AT5G13920" -2.35009 -2.38625 -1.60953 -5.4896 -2.60478 -3.14236 -1.31249 -4.4928
"23428" "AT5G13930" 0.65663 -2.90123 -1.62675 -8.6328 -2.04506 -1.57659 -1.35034 -0.519200000000001
"23429" "AT5G13940" 0.47321 -4.52937 -1.54743 -2.12950000000001 0.74468 -2.79384 -1.35034 -13.8923
"23430" "AT5G13950" 7.2558 23.7775 1.50995 -4.46639999999999 10.98008 35.56252 -0.37408 0.291600000000003
"23431" "AT5G13960" -0.61811 -0.3028 -0.0704200000000004 -15.1796 -2.33496 1.19822 1.9631 -11.8398
"23432" "AT5G13970" 0.222639999999999 2.37521 1.13663 -4.896 -0.98056 1.32768 1.26052 -0.8331
"23433" "AT5G13980" 2.30173 6.92945 -2.36273 -24.3201 -0.23712 7.79488 -0.75395 -10.1692
"23434" "AT5G13990" -1.99498 -1.57703 -4.24655 -8.8711 -0.29186 0.44438 -1.25067 -2.4571
"23435" "AT5G14000" -0.27439 -1.08653 -0.25111 6.4936 -0.25352 0.79292 1.44406 -2.815
"23436" "AT5G14020" -0.829160000000001 -2.29602 -0.7913 -9.0658 -3.71266 -5.37453 -0.8377 -5.0874
"23437" "AT5G14030" -0.0827499999999999 1.48474 -2.88811 -3.0179 0.27639 5.14103 2.42081 -4.0238
"23438" "AT5G14040" 1.71203 9.15699 2.43974 2.8917 2.01299 10.81845 3.32879 2.8992
"23439" "AT5G14050" 0.88147 2.06231 -0.60646 -9.6311 0.93258 2.01367 -1.39121 0.9054
"23440" "AT5G14060" -0.79008 3.71955 -1.89598 -12.45 -1.65617 6.31892 -0.20946 1.2669
"23441" "AT5G14070" -3.73301 1.4589 1.26302 -0.0155310000000001 1.20976 7.93936 3.5416 1.263653
"23442" "AT5G14080" 0.32598 -0.84371 -2.03427 -2.4037 0.919 0.64587 -0.19773 -6.5915
"23443" "AT5G14090" -3.20736 -0.791329999999999 -1.04143 -9.7791 -0.62951 0.0914999999999999 0.59376 -9.6384
"23444" "AT5G14100" -0.78186 -1.52826 -2.13616 -4.6122 -1.22106 1.45328 -0.20092 -5.1416
"23445" "AT5G14105" -1.06784 2.3068 -0.77822 -0.63609 -0.65582 4.93332 -1.10566 1.89643
"23446" "AT5G14120" 1.86221 30.45822 6.8754 135.6498 1.61672 36.33919 12.01696 235.6927
"23447" "AT5G14130" 0.92925 -0.34912 7.0886 -3.29443 1.12232 -0.7454 12.45526 -0.983499999999999
"23448" "AT5G14140" -1.32473 -1.25513 -3.66513 -6.5259 -3.1181 -0.84974 0.592110000000001 -9.7674
"23449" "AT5G14150" 0.38491 0.23596 -0.0691899999999999 -2.7202 0.3422 -0.155209999999999 -1.92044 -4.2218
"23450" "AT5G14160" -1.30461 -5.15741 -0.0958700000000006 -3.03343 -1.28687 -3.85165 -0.70804 -1.56572
"23451" "AT5G14170" 0.25006 2.50425 -0.14705 -5.3992 0.51186 1.63584 -0.60672 -4.4951
"23452" "AT5G14180" -0.69428 2.41766 0.0919000000000008 -0.174799999999998 -1.48885 -2.31149 -2.11038 1.0331
"23453" "AT5G14200" -0.60429 -1.43294 -2.05126 -4.2298 -1.53794 -0.43473 -2.01003 -4.5832
"23454" "AT5G14210" 0.44946 -1.32837 -1.30947 -1.3877 -1.1343 -1.38751 -1.59988 14.6922
"23455" "AT5G14220" -0.401260000000001 -2.02384 0.0196100000000001 -7.1414 0.577850000000001 -1.07433 -0.80218 -5.9074
"23456" "AT5G14230" -1.99981 1.74744 0.38005 -7.92980000000001 -0.7784 -1.84591 -0.94922 -8.8246
"23457" "AT5G14240" 0.65564 2.6874 0.45598 -2.0363 -1.58901 2.47779 -1.35268 -2.9679
"23458" "AT5G14250" 1.64097 1.75666 1.61599 -10.4588 -0.0208899999999996 1.44241 -2.41669 -3.3871
"23459" "AT5G14260" 1.26183 7.0246 -2.37144 -6.4922 -0.84925 5.60796 -0.272749999999999 -0.658300000000004
"23460" "AT5G14270" -0.14923 1.13082 -0.0323200000000003 -18.6733 1.23238 2.07948 0.28978 -8.2366
"23461" "AT5G14280" -0.75542 -2.34503 -2.97035 -0.7995 0.20486 -0.27847 0.09199 -6.36344
"23462" "AT5G14285" -0.667120000000001 2.54716 1.93423 0.8293 1.63633 5.76105 -0.77957 4.55534
"23463" "AT5G14290" -2.70789 -4.33489 -0.77047 -9.4375 -0.465879999999999 -2.25238 1.70668 -4.6651
"23464" "AT5G14300" -0.31395 -4.27102 -4.7298 -2.94826 -0.99076 -2.56489 -2.11135 -0.8342
"23465" "AT5G14310" 1.90319 6.69414 -0.93832 0.429600000000001 1.05584 6.75736 3.53742 3.9717
"23466" "AT5G14320" 4.25298 13.62494 -2.55532 2.7671 5.39662 20.82046 -0.0419599999999996 13.3392
"23467" "AT5G14330" -3.83683 -2.52283 0.41839 0.504546 -0.88409 0.58289 -3.1345 -0.22206
"23468" "AT5G14340" -3.28692 -0.0252800000000004 0.21003 -2.2097 -1.62199 -5.41675 -0.98959 -5.41
"23469" "AT5G14350" 1.01438 0.3427 -2.38115 -2.5071 -0.60555 -2.04002 -0.17229 -2.4522
"23470" "AT5G14360" -2.94683 1.65306 -0.826 -0.0902599999999998 -0.35669 1.52615 -1.1574 2.54505
"23471" "AT5G14370" 0.91229 4.91057 -0.637519999999999 12.2538 -0.64125 7.65345 -0.896129999999999 14.5759
"23472" "AT5G14380" -0.81605 -1.30825 -0.36194 -1.53211 -1.33462 -1.32957 0.18157 -2.19714
"23473" "AT5G14390" 1.64922 2.78928 -0.91042 3.39 -0.31331 1.38495 -4.03722 -5.2185
"23474" "AT5G14400" 0.44411 1.89276 2.12875 -8.2871 -1.76923 0.28591 6.60119 -1.6549
"23475" "AT5G14420" -0.5769 -1.49285 -0.152620000000001 -7.1921 2.29319 -0.50122 0.78622 -10.4927
"23476" "AT5G14430" -2.30449 0.67015 -2.51529 -10.5209 0.47234 3.04051 -2.00499 -2.8367
"23477" "AT5G14440" -0.19725 0.195920000000001 -2.2897 -6.3966 -1.7307 0.55308 -1.62715 -4.8844
"23478" "AT5G14450" 1.97402 1.4287 -1.24714 -3.0107 0.527769999999999 1.60217 -4.10321 -1.2243
"23479" "AT5G14460" 3.56067 1.7678 -3.10988 -3.1893 3.04333 1.81052 -5.33736 -4.0529
"23480" "AT5G14470" 4.75728 11.04082 3.03574 5.3992 2.64171 10.06469 4.23177 7.5959
"23481" "AT5G14480" 1.09421 3.13107 -1.84096 -7.6437 1.91701 6.46781 2.60007 7.7139
"23482" "AT5G14490" -2.37194 -1.05234 -0.50509 -1.73156 -2.2879 -0.65796 -1.63288 -3.64626
"23483" "AT5G14500" -0.83545 -1.16901 -1.47538 -13.3289 -1.47312 0.10305 1.00662 -9.4264
"23484" "AT5G14510" -2.72633 -1.6794 -0.73238 -0.722200000000001 -0.70018 0.58104 0.85202 -2.28955
"23485" "AT5G14515" -1.90377 -0.499779999999999 -3.52389 -3.3379 1.61371 -2.95446 -1.25388 -0.398100000000001
"23486" "AT5G14520" 2.53266 2.12729 -0.80126 -9.7461 1.58372 6.66325 -1.48098 -10.2597
"23487" "AT5G14530" 1.63416 2.14404 0.50937 -8.6332 1.99641 -0.88274 0.19264 -1.5906
"23488" "AT5G14540" 1.19026 3.14272 0.41669 5.3018 -0.37058 1.32817 2.31445 -2.1309
"23489" "AT5G14550" -1.39216 -0.8413 23.02118 98.519 -0.60273 -1.13596 16.5338 80.9307
"23490" "AT5G14570" 0.59668 4.07879 17.74794 19.2713 -1.06947 3.74676 17.11023 15.5314
"23491" "AT5G14580" 1.95145 -1.53238 0.35702 -22.5476 -2.45036 -2.22491 -2.57829 -20.4713
"23492" "AT5G14590" -2.70133 -0.572550000000001 1.69239 -15.9137 -0.81576 -3.38471 -1.27046 -7.7114
"23493" "AT5G14600" -2.01945 0.10692 -0.92402 -0.7349 0.0675300000000005 0.25882 -1.25941 -4.4267
"23494" "AT5G14610" 0.0639899999999995 0.20952 0.0981800000000002 -3.9726 0.71635 0.73982 0.32278 -14.7498
"23495" "AT5G14620" 0.21852 0.50474 -0.37944 -11.4404 -1.48651 2.1773 0.2697 -13.561
"23496" "AT5G14640" -1.13866 -1.4031 -3.6966 -8.3058 0.96656 -0.659990000000001 -2.07069 -16.0956
"23497" "AT5G14650" -0.76344 0.81718 -0.88472 -7.6791 -1.932 -0.96563 1.28528 -6.9723
"23498" "AT5G14660" -0.12666 -1.6726 -0.72438 -3.7634 -1.53272 -1.46003 2.13374 0.0318000000000005
"23499" "AT5G14670" 0.10573 -2.03451 1.00201 -3.02254 -1.04686 -2.07603 -1.35704 -1.61241
"23500" "AT5G14680" -1.40939 -0.57009 -0.23147 -7.3003 -1.21068 1.99087 -0.83499 -5.3424
"23501" "AT5G14690" -2.2431 -0.11793 -1.89211 -4.182 0.20671 0.13654 -3.50496 -10.8472
"23502" "AT5G14700" -0.0347300000000006 0.52439 -0.58416 -4.622 -0.88642 2.4111 -0.76131 -7.0372
"23503" "AT5G14710" -0.71973 1.9956 1.0464 -2.3901 -1.88094 -0.94738 -2.30411 -2.8298
"23504" "AT5G14720" -0.63314 1.76538 -0.3564 -14.3421 -2.7426 4.27049 -1.99344 -14.6824
"23505" "AT5G14730" -0.232430000000001 3.9323 1.35787 -3.3115 -1.46507 0.0787800000000001 1.06457 1.6286
"23506" "AT5G14740" 2.19305 3.34963 0.57462 100.3967 1.38495 2.00261 6.45406 183.0716
"23507" "AT5G14750" -0.54097 -2.394 0.10644 -0.718100000000002 -0.96397 0.167689999999999 -2.23548 -0.93147
"23508" "AT5G14760" -1.6534 -0.270280000000001 -0.12716 -8.3234 -0.29826 0.86542 -0.37125 -7.7794
"23509" "AT5G14770" 2.46523 0.66556 -0.96235 -4.8128 -0.23159 -3.1283 -0.13929 -6.5508
"23510" "AT5G14780" 4.58749 71.00572 4.54284 100.1949 2.16692 76.2258 5.35656 161.4556
"23511" "AT5G14790" 2.13606 2.41667 -1.15494 -1.3291 1.08749 4.91146 1.50938 -4.5988
"23512" "AT5G14800" -0.56571 3.31978 -2.81656 1.4451 -0.94922 -1.43723 1.21579 2.4727
"23514" "AT5G14820" -1.45935 -0.75712 -0.322450000000001 -3.8704 -2.61817 -1.41547 -0.70939 -5.4764
"23517" "AT5G14850" -2.42286 -4.63173 -1.64881 -9.6514 0.380050000000001 3.02324 -0.85226 -13.8421
"23518" "AT5G14860" -3.59449 -2.2361 -2.14414 -1.8648 -0.613600000000001 -3.02513 -0.885260000000001 -5.7816
"23519" "AT5G14870" -0.53757 -4.31591 -1.31042 -2.2058 -1.23212 -0.313800000000001 -1.19292 -9.7992
"23520" "AT5G14880" -0.0771799999999994 3.22153 -0.98488 -6.7105 0.37151 3.96214 -0.62516 -7.1337
"23521" "AT5G14890" -2.43013 -2.73045 -0.77289 -0.0754000000000019 -1.08305 -2.42707 -1.21253 -1.0498
"23522" "AT5G14895" -1.23474 -0.116499999999999 1.22009 -0.31198 -0.0734900000000005 -0.0140099999999999 -1.45032 -1.31385
"23523" "AT5G14900" -0.55797 -2.01367 0.76769 -1.71478 -0.0635900000000005 -0.68427 -1.87958 -0.50644
"23524" "AT5G14910" -0.205500000000001 11.78166 -0.52497 10.3135 0.0395700000000003 9.46089 -0.13542 11.7121
"23525" "AT5G14920" 1.19732 22.81451 2.12997 78.1661 -0.99764 23.21298 -0.89662 90.8634
"23526" "AT5G14940" 0.91494 -0.67661 -2.94707 -3.9045 0.29949 0.39616 -0.62516 -4.3018
"23527" "AT5G14950" 0.83491 2.19934 -2.94174 -7.9696 -0.42637 3.88207 -0.36505 -12.9984
"23528" "AT5G14960" -1.75892 -1.81982 -1.41618 -8.2103 -1.44079 -0.35049 -2.63408 -8.5885
"23529" "AT5G14970" 1.0081 5.77 -1.12609 -0.910399999999999 0.87512 3.27432 -0.24799 1.5068
"23530" "AT5G14980" -1.89796 -2.99493 -0.331659999999999 -1.77592 1.81771 -3.35706 0.0688899999999997 -1.08858
"23531" "AT5G14990" -1.243 -2.94758 -0.29768 -1.7882 0.899579999999999 0.55173 -2.46928 -6.0418
"23532" "AT5G15010" 0.129009999999999 -0.17471 -1.14838 -0.108699999999999 -1.77893 1.5052 -2.09611 -3.4082
"23533" "AT5G15020" 7.69043 9.34477 -1.14838 -20.8692 7.26851 11.23045 -2.09611 -13.0096
"23534" "AT5G15030" -0.35419 -3.73811 -1.97143 -3.03829 -1.53358 0.0102700000000002 -0.87352 -2.66942
"23535" "AT5G15040" -1.88895 -2.47309 -0.75372 -2.00175 -0.46957 -3.41771 0.33987 -0.35688
"23536" "AT5G15050" 2.58384 5.67754 -0.741350000000001 -0.752500000000001 -0.906029999999999 0.818039999999999 -1.01386 -3.0275
"23537" "AT5G15060" -1.17142 -1.20565 -0.55457 -2.51408 -1.03249 -0.65397 -2.86168 -3.12931
"23538" "AT5G15070" 0.0409499999999996 -1.52001 -0.14195 -38.23 0.3355 2.53001 -1.75564 -28.8998
"23539" "AT5G15080" 1.33459 5.04957 -4.2281 -3.0606 0.756720000000001 12.76075 1.37389 1.4314
"23540" "AT5G15090" 1.89738 5.17228 1.54683 0.660599999999999 0.89454 10.30815 -0.90836 -1.2364
"23541" "AT5G15100" -0.89489 -2.16236 0.4502 -1.1822 0.56328 0.95771 -0.61311 -5.0867
"23542" "AT5G15110" -1.32374 0.0244400000000002 -1.90812 -7.9942 -2.24771 0.9351 -1.07266 -1.0058
"23543" "AT5G15120" -4.6766 -3.87835 1.37122 -1.6592 0.21642 2.7968 -1.17768 -2.4336
"23544" "AT5G15130" -1.24806 -0.44347 1.19851 -10.4569 -4.10438 -5.91047 -1.41216 -0.0350999999999999
"23545" "AT5G15140" -2.14099 -3.83513 -3.29395 -1.1424 0.39849 -0.18802 -1.91258 3.3322
"23546" "AT5G15150" -1.29295 2.75944 -1.43753 -6.2768 -3.00571 -4.12124 1.571 -3.5372
"23547" "AT5G15160" -1.72885 5.01225 0.525380000000001 5.4408 -1.57812 3.06816 0.25194 5.1294
"23548" "AT5G15170" 2.60131 0.2139 -1.21751 -10.9606 -1.10818 0.234850000000001 -2.32759 -6.4496
"23549" "AT5G15180" -1.83583 -2.79645 -1.4305 -5.5856 -1.19544 -2.55334 -1.83688 -4.4128
"23550" "AT5G15190" -0.37237 0.61996 -0.0701399999999994 -0.0677000000000003 -0.83721 -1.7573 -3.39461 0.94997
"23551" "AT5G15200" 4.40095 6.73497 -0.86189 0.967000000000001 3.8777 5.89877 1.50335 -2.6911
"23552" "AT5G15210" 1.49738 18.90964 2.61514 37.4323 0.295809999999999 20.51329 2.50506 44.7147
"23553" "AT5G15220" -2.27172 0.24714 -2.71661 -1.47908 -3.34453 -0.0109899999999996 -2.77996 0.186499999999999
"23554" "AT5G15230" 0.414759999999999 5.80347 -1.28083 3.29498 1.41912 18.01476 -0.39251 9.74447
"23555" "AT5G15240" 1.33629 5.52162 -3.77522 9.8695 3.84053 11.08716 -0.68727 6.346
"23556" "AT5G15250" -0.49611 -0.98345 -3.38395 -2.4827 -0.10513 -2.70339 -1.1512 -4.4711
"23557" "AT5G15260" 0.41258 9.93372 0.82081 6.3317 -0.58749 7.4736 0.678869999999999 5.5483
"23558" "AT5G15265" 0.0543 -0.22345 0.99936 -0.67198 -0.34582 -1.22641 -0.37979 -3.85466
"23559" "AT5G15270" -0.42356 3.14198 1.74866 -8.7486 0.68568 2.54039 2.80952 -7.0162
"23560" "AT5G15280" 1.84569 4.54941 -1.5804 -7.5038 2.71674 5.69152 -2.01323 -1.9971
"23561" "AT5G15290" 1.46193 -2.54853 -1.8099 -1.60126 0.38577 0.22884 -0.5312 -1.32171
"23562" "AT5G15300" -0.53539 -0.56986 -1.86982 -6.3847 -0.41531 -1.91356 -0.47627 -9.1095
"23563" "AT5G15310" 3.23173 14.21658 0.9142 3.4614 3.47493 19.09029 0.24727 14.8687
"23564" "AT5G15320" 3.0981 6.22075 0.13992 1.0452 2.19167 6.15799 2.50321 5.5259
"23565" "AT5G15330" 2.03441 10.45143 0.587940000000001 3.3478 4.04571 11.29416 -1.4215 7.042
"23566" "AT5G15340" -1.40211 -1.18818 0.0858100000000004 -8.8247 1.45192 -1.19894 -2.91391 -10.5267
"23567" "AT5G15350" 4.28839 64.77673 6.56534 66.51691 2.04366 74.37893 14.618 101.8721
"23568" "AT5G15360" -0.56088 -2.46119 -2.09565 -5.8811 -0.359019999999999 2.07666 -1.57542 -3.0177
"23569" "AT5G15380" 1.3632 -1.84871 -2.10486 -1.9148 -3.15343 -3.74411 -3.34637 -17.6755
"23570" "AT5G15390" -0.25692 2.70195 -3.62384 -6.6336 -1.55435 1.01818 -0.92943 -7.7508
"23571" "AT5G15400" 1.52284 4.29029 -3.62384 -20.9891 5.98536 11.71949 -0.883039999999999 -6.9752
"23572" "AT5G15410" 13.80718 34.51883 1.31713 8.0849 13.91766 44.19656 7.0457 47.5566
"23573" "AT5G15420" 2.58822 0.89092 0.446289999999999 0.60419 1.6703 2.25601 -1.42906 0.125170000000001
"23574" "AT5G15430" 0.54794 0.94016 1.07335 2.6177 -1.68062 -2.05594 -1.08305 -6.1656
"23575" "AT5G15440" 6.59085 14.25202 -4.38385 5.9547 5.20667 14.42479 2.66516 5.7257
"23576" "AT5G15450" 1.29337 1.64192 -2.45612 -19.0594 0.899579999999999 3.76065 1.91068 -11.7382
"23577" "AT5G15460" -3.0458 0.25343 -2.05755 -5.3105 -0.82848 1.48861 -1.00133 -5.6382
"23578" "AT5G15470" 2.09531 2.79873 -3.37667 -10.1315 -1.80407 4.35521 -1.09761 -9.3416
"23579" "AT5G15480" 0.12415 -2.42095 -0.70498 -1.22821 0.80864 -1.58279 -0.34311 -3.02396
"23580" "AT5G15490" -1.07294 0.3114 1.93691 -5.5693 0.23903 1.99843 -0.12891 0.797900000000002
"23581" "AT5G15500" 0.0193699999999999 -0.81316 -2.58296 -4.0366 2.26806 -0.67504 -3.16565 -8.0027
"23582" "AT5G15510" -0.1497 -0.448839999999999 1.80324 -3.3992 0.43984 -2.27499 -1.43809 -4.4999
"23583" "AT5G15520" -0.247710000000001 -0.0204200000000005 1.09007 -0.284700000000001 -1.34616 -0.16025 -1.1512 0.169499999999999
"23584" "AT5G15530" -0.38356 0.86009 -0.17424 -0.421599999999998 -0.96231 1.45463 -2.0375 -1.8541
"23585" "AT5G15537" -2.49347 -0.265919999999999 0.104240000000001 -15.452 -0.349629999999999 1.1961 -3.15325 1.5279
"23586" "AT5G15540" 0.74927 5.2165 -1.53333 -31.549 -0.25906 2.84271 -2.72066 -43.979
"23587" "AT5G15550" 0.1409 0.67647 -1.74149 -2.5413 -0.78829 0.34239 -2.19812 -6.3353
"23588" "AT5G15560" -0.51721 -0.43524 -1.63426 -0.50165 -2.39893 -0.647089999999999 -4.73542 -0.265448
"23589" "AT5G15570" 2.57194 7.3547 -1.61996 -3.9663 1.59546 7.58276 0.21059 1.7812
