"ID" "ATX1_ChIP8TSS" "ATX2_ChIP8TSS" "ATXR7_ChIP8TES" "ATX1_ChIP7TSS" "ATX2_ChIP7TSS" "ATXR7_soiTES"
"311" "AT1G03970" 2.78542 5.25344 1.54409 1.86017 4.93045 10.18913
"312" "AT1G03980" 2.39699 2.15293 2.91293 3.48947 4.29341 11.40907
"313" "AT1G03982" 0.0322399999999998 0.73501 0.0638099999999993 -0.0770799999999996 -0.57965 3.39158
"314" "AT1G03990" 1.1962 2.9114 2.13298 1.0551 2.79839 0.62
"316" "AT1G04000" 0.89323 1.52522 3.16758 0.237570000000001 3.32429 1.64183
"317" "AT1G04010" 6.2212 6.195 8.03819 -1.30454 7.1189 1.09728
"318" "AT1G04020" 3.5684 3.4061 2.9766 -3.52485 0.722700000000001 2.103
"319" "AT1G04030" 7.28459 6.23189 2.38766 2.5709 6.17654 1.20834
"320" "AT1G04040" -1.21375 -0.429760000000001 3.5655 0.0608599999999999 -1.40982 1.22953
"321" "AT1G04050" 3.17 9.3714 0.46173 0.784510000000001 6.84112 -1.92212
"324" "AT1G04070" 4.73735 8.42275 4.9185 3.36932 5.73392 2.89169
"326" "AT1G04080" 3.78535 6.69985 26.94749 4.82853 5.76163 30.74816
"327" "AT1G04090" 4.15234 5.67684 2.73783 -1.46782 1.221 0.813009999999999
"328" "AT1G04100" 4.72084 8.21454 1.97385 4.7663 8.5852 2.09932
"330" "AT1G04105" 1.78225 0.46841 0.19115 -2.38596 -0.136059999999999 1.55845
"331" "AT1G04110" 2.45117 7.04309 2.5946 -0.442490000000001 2.21759 1.54602
"333" "AT1G04120" 4.6339 6.8055 14.30949 2.1116 8.1702 10.24392
"334" "AT1G04130" 7.09509 12.23859 70.22564 1.3185 6.5649 35.0372
"336" "AT1G04140" 4.41405 4.30585 71.03739 1.92339 6.20384 35.1893
"337" "AT1G04150" 2.7456 5.54734 1.20983 0.0421800000000001 4.73689 3.17964
"338" "AT1G04160" 4.75685 2.59235 7.41744 5.96744 5.01354 5.99586
"340" "AT1G04170" 4.75474 7.38484 41.47964 2.08047 5.89939 17.47915
"341" "AT1G04180" -1.29726 0.62494 16.64925 -0.1968 2.9925 10.92438
"343" "AT1G04190" 6.4257 11.3215 18.78214 8.88649 14.78709 12.60551
"344" "AT1G04200" 2.78991 2.1874 10.52119 3.10632 5.53876 25.74364
"345" "AT1G04210" 3.37184 5.28154 22.60214 2.76582 5.34592 48.33761
"346" "AT1G04220" -1.66402 -2.32194 22.49079 0.75337 -1.90893 49.13129
"347" "AT1G04230" 3.93399 6.35939 1.40083 2.74664 5.70614 -0.919219999999999
"348" "AT1G04240" 2.75758 7.58914 9.10464 -0.285399999999999 3.796 17.34097
"350" "AT1G04250" -1.70084 -0.540789999999999 2.05342 -1.60533 -1.02289 2.48307
"352" "AT1G04260" 2.8661 5.9535 5.2368 5.3324 8.5852 5.84895
"353" "AT1G04270" 3.74491 5.52864 67.3128 -0.97027 5.42885 48.21774
"354" "AT1G04280" 0.982740000000001 0.29831 14.85059 0.0613300000000008 1.05395 11.6509
"355" "AT1G04290" 1.08916 3.03557 4.99803 0.95452 4.12737 4.94182
"358" "AT1G04300" 7.59544 8.58914 20.53293 4.0929 12.3235 9.92516
"359" "AT1G04310" 7.00399 12.80059 10.18693 1.35682 18.1382 4.62756
"361" "AT1G04330" -0.364739999999999 -0.894629999999999 -1.79852 0.79697 -0.0809699999999989 0.52702
"362" "AT1G04340" 3.39029 5.21699 7.48104 5.10631 7.9202 6.49208
"363" "AT1G04350" 4.18024 6.75004 3.78845 4.8295 7.97569 2.26605
"366" "AT1G04360" -1.03429 0.793769999999999 2.43542 2.95499 3.15794 2.63878
"368" "AT1G04370" -1.77088 -3.22999 -3.45382 0.124070000000001 -3.45915 -3.07477
"369" "AT1G04380" -0.16581 0.6345 -1.27324 0.8415 -0.0815400000000004 -0.43036
"370" "AT1G04390" 5.3054 6.575 13.94334 5.14988 10.52348 7.52634
"371" "AT1G04400" 3.77229 2.60971 59.68854 1.3942 0.528499999999999 30.39801
"372" "AT1G04410" 4.18659 5.95479 147.8208 5.1437 6.0378 103.88225
"373" "AT1G04420" 4.21254 6.01584 21.39244 6.04309 6.67469 8.79962
"375" "AT1G04430" 0.0337399999999999 2.8684 16.74473 -1.12783 0.168329999999999 19.61638
"376" "AT1G04440" 0.21575 2.79326 17.73153 1.4574 2.63249 27.46564
"377" "AT1G04445" -1.70129 -1.04533 -3.07181 -0.178129999999999 -1.8252 0.25377
"378" "AT1G04450" -1.86445 -2.75913 -1.87809 2.08047 -0.85669 -1.55816
"380" "AT1G04470" -0.30201 -0.543220000000001 -1.06633 1.55175 -2.01919 -4.21273
"381" "AT1G04480" 2.38755 4.13555 41.70245 -2.14743 0.5844 31.29638
"383" "AT1G04490" 0.29433 -2.17675 17.38144 2.08717 0.278090000000001 17.51283
"384" "AT1G04500" -0.58657 -0.63047 -1.38464 0.97367 0.555190000000001 3.52241
"385" "AT1G04510" 4.04634 5.69914 34.30109 0.670999999999999 5.04164 15.46043
"387" "AT1G04520" 3.92304 6.47094 13.78425 0.916220000000001 7.67222 5.45128
"388" "AT1G04530" 5.70029 5.81229 13.22709 4.14373 6.34223 3.99093
"390" "AT1G04540" 0.55748 3.04334 -1.57566 1.48278 0.500249999999999 -0.75929
"392" "AT1G04550" 1.98266 7.4611 9.37519 3.0551 9.4439 2.28498
"393" "AT1G04555" 1.34438 5.16069 12.31984 0.52684 6.53628 5.09977
"394" "AT1G04560" -4.23801 -4.37404 0.31848 -0.63119 -5.64604 -1.58584
"395" "AT1G04570" 2.00751 3.0613 0.68455 2.03641 4.76418 0.86556
"396" "AT1G04580" 2.57345 1.23371 -1.94176 0.142749999999999 -0.35779 -0.93986
"398" "AT1G04590" 5.7964 7.1108 7.13094 2.0676 6.2044 4.60645
"400" "AT1G04600" 3.80309 7.94959 0.19112 0.79073 8.2256 -0.7008
"402" "AT1G04610" -1.28202 -0.838620000000001 5.31645 0.29455 0.278090000000001 4.78839
"404" "AT1G04620" 3.96029 9.36359 46.55719 5.71598 13.07088 15.554
"405" "AT1G04625" 1.53344 -0.27551 -1.97357 1.17483 0.88761 -0.02034
"406" "AT1G04630" 6.97514 8.23684 2.14893 3.57091 5.48441 -0.82937
"407" "AT1G04635" 3.11024 5.31524 2.76969 2.80365 3.65675 4.25769
"408" "AT1G04640" 4.44679 7.43259 16.85619 2.62741 6.97961 6.21003
"411" "AT1G04650" 8.37594 8.38124 2.29217 7.13747 8.64067 2.45312
"412" "AT1G04660" -0.0424699999999998 -2.49724 -0.93902 -3.46116 -4.23444 -2.16627
"413" "AT1G04670" 0.17443 -1.79944 -2.276 -4.27915 -3.51417 -5.28203
"414" "AT1G04680" -0.43927 -0.439149999999999 5.36409 -0.56128 3.18588 13.32465
"415" "AT1G04690" 0.0193699999999986 1.17171 25.14895 0.621189999999999 3.37978 18.21076
"417" "AT1G04700" 5.36904 2.74357 0.93927 4.69065 2.99225 1.33409
"419" "AT1G04710" 6.83639 12.02889 10.18695 7.07471 10.49571 4.11157
"421" "AT1G04730" 4.31316 5.61176 9.86864 4.35054 7.64434 7.94366
"423" "AT1G04750" 5.80373 10.47123 44.31284 2.67099 8.64139 26.02872
"424" "AT1G04760" 2.92825 1.03753 12.2403 6.18193 4.12674 16.64534
"426" "AT1G04770" -0.22237 0.992850000000001 11.8264 2.45164 4.34871 16.07956
"428" "AT1G04778" 0.00827999999999918 -1.11961 19.83264 -2.90799 -2.87729 26.60095
"429" "AT1G04780" 4.14682 5.82919 19.75309 -0.14029 2.35567 26.52495
"431" "AT1G04790" 3.92604 8.37774 7.89495 4.65944 7.03444 4.96669
"432" "AT1G04800" 0.9142 -1.62107 12.36759 1.87309 1.08132 2.71112
"434" "AT1G04810" 7.88149 6.35199 12.57454 10.25044 6.61994 6.49292
"435" "AT1G04820" 3.273 6.1836 39.88794 3.57091 6.64731 26.84516
"438" "AT1G04830" 4.29859 5.23579 15.18484 4.25049 6.73009 7.51471
"441" "AT1G04840" 4.51149 6.06909 2.27627 -1.33 -0.107699999999999 3.30171
"442" "AT1G04850" 6.5724 7.845 14.32534 4.3376 5.7896 2.11771
"443" "AT1G04860" 5.41935 3.69535 22.85684 3.45168 3.65658 10.59034
"445" "AT1G04870" 4.89755 7.86265 3.23129 2.5709 5.95494 1.55337
"446" "AT1G04880" 1.66322 1.01568 0.38212 3.27587 1.91184 -0.60132
"448" "AT1G04890" -0.1703 -0.547429999999999 -1.7985 -1.0517 -0.41388 -2.53758
"449" "AT1G04900" 4.28359 7.94759 38.35993 5.42052 10.96632 18.60333
"450" "AT1G04910" 3.4614 7.07014 38.71003 2.86064 7.92045 19.05943
"452" "AT1G04920" 1.30862 5.10935 -1.17771 0.52637 3.13105 -1.25041
"454" "AT1G04930" 7.69049 8.59959 2.4832 5.48327 10.38507 3.92876
"456" "AT1G04940" 7.28609 8.41769 14.46859 4.74094 9.11154 10.01727
"457" "AT1G04945" 5.21334 6.71444 21.15368 2.62741 3.93381 8.34133
"458" "AT1G04950" 8.57806 8.37256 21.29693 6.06802 9.72072 8.97937
"460" "AT1G04960" 7.49949 6.31089 26.72471 5.5081 5.7336 30.05024
"461" "AT1G04970" 3.7993 5.4795 12.35175 6.62166 7.83776 14.63077
"464" "AT1G04980" 5.71775 5.31555 12.60635 3.06129 5.78909 14.36036
"465" "AT1G04985" 4.95058 6.69258 15.8057 1.39466 4.43213 22.26306
"466" "AT1G04990" 4.38556 8.84743 9.16823 2.74091 9.33279 4.72621
"467" "AT1G05000" -1.08397 6.13205 10.68039 1.91093 7.31117 4.53918
"468" "AT1G05005" -0.0454699999999999 0.315939999999999 0.907350000000001 1.14369 0.0565800000000003 -0.23086
"469" "AT1G05010" 1.86364 2.97374 5.18903 0.42004 5.20702 3.00783
"470" "AT1G05020" 0.21275 0.309629999999999 -0.98668 1.87309 0.69367 4.00845
"472" "AT1G05030" 3.29675 3.30168 14.46858 4.62212 5.09581 6.93061
"473" "AT1G05035" -1.04821 -1.21123 -1.78263 1.96122 1.192 0.0409799999999998
"474" "AT1G05040" -0.60349 -0.66139 -1.67116 0.960750000000001 -1.07805 1.26457
"476" "AT1G05055" 8.09739 11.16349 8.69074 2.98613 10.46817 5.66468
"477" "AT1G05060" 5.86294 5.76294 5.73023 5.1437 8.419 3.02252
"479" "AT1G05065" 1.19259 2.97455 0.44581 -0.66807 2.18895 1.74044
"481" "AT1G05070" 4.2738 5.5449 23.9233 4.63407 6.61937 17.07285
"482" "AT1G05080" 3.06398 4.41159 -1.36872 2.2563 1.77415 -1.83735
"484" "AT1G05085" 0.66584 1.83681 -0.954870000000001 3.04933 2.60417 -0.937600000000001
"485" "AT1G05087" 1.28343 3.44477 0.0159279999999999 1.01868 3.84907 0.228045
"486" "AT1G05090" -0.104927 -0.000809999999999977 1.114192 0.339559 0.193928 0.8149696
"488" "AT1G05100" -0.43795 1.36288 4.75929 0.627890000000001 1.8564 1.13459
"489" "AT1G05120" 4.54079 5.94539 7.51293 2.2433 0.362399999999999 2.41214
"492" "AT1G05140" 5.61035 7.50495 29.98764 1.3688 4.6544 7.93358
"494" "AT1G05150" 6.73744 9.36474 30.22639 1.02298 6.28788 8.55041
"497" "AT1G05160" 5.0497 6.8822 16.77654 3.97367 7.89307 7.96352
"500" "AT1G05170" 3.73548 7.48499 8.96139 4.70973 7.89283 2.86682
"501" "AT1G05180" 4.52282 3.81365 20.78765 -1.37304 0.251300000000001 14.49708
"504" "AT1G05190" 3.14407 5.82284 31.59518 2.64034 7.61601 12.15451
"505" "AT1G05200" 1.10775 7.28806 16.7607 3.52062 9.94222 3.2865
"506" "AT1G05205" 6.77124 10.18704 17.06315 3.89847 13.62435 4.23228
"507" "AT1G05210" 7.64919 9.77569 1.11433 5.09341 11.27091 4.05084
"509" "AT1G05220" 3.8475 5.0616 10.09144 0.438730000000001 4.87497 6.00095
"510" "AT1G05230" -1.45417 -1.00923 10.17109 -0.61109 -0.635740000000001 5.21964
"511" "AT1G05240" -1.6242 0.11119 -1.92588 -1.56844 -3.43086 -1.539227
"512" "AT1G05250" -0.3302 -0.28618 -1.19369 -1.95065 -2.07578 -1.27387
"513" "AT1G05260" -0.91139 -0.718520000000001 15.32819 -1.29738 -0.63496 9.1687
"515" "AT1G05270" 1.12898 -0.37877 16.23544 -2.57466 -2.73881 8.66145
"517" "AT1G05280" -0.892539999999999 -2.40254 -0.9867 -2.49277 -4.73256 -0.93392
"518" "AT1G05290" -2.70359 -3.74618 -2.24418 0.250030000000001 -3.70853 -3.03239
"519" "AT1G05291" -2.57681 -3.07686 -2.43516 -1.30313 -2.60147 -1.15179
"520" "AT1G05300" -0.25787 2.00628 0.65274 -0.91376 -2.24085 1.72433
"521" "AT1G05310" -1.94796 -3.35641 -3.37424 -1.42333 -3.87437 0.17041
"523" "AT1G05320" -0.24589 0.69163 5.02994 -1.05839 0.555689999999999 5.403
"525" "AT1G05330" -0.88937 2.45776 1.40083 -0.612539999999999 1.6086 9.36031
"526" "AT1G05340" 0.651479999999999 3.07701 1.97384 -0.417109999999999 -0.911499999999999 8.79827
"528" "AT1G05350" 6.05994 6.54214 14.64374 4.86635 7.00755 14.34279
"529" "AT1G05360" 6.76824 8.41134 2.19668 4.26243 7.64443 2.2214
"530" "AT1G05370" -1.10239 -0.20154 1.11429 -2.29115 0.33411 5.05287
"531" "AT1G05380" 3.45455 4.47645 35.35159 4.33861 3.4627 17.53913
"533" "AT1G05385" 2.77344 6.59434 35.31979 0.99811 6.50915 17.69113
"535" "AT1G05400" -1.01781 1.10681 6.71704 0.57043 0.777489999999998 0.37077
"536" "AT1G05410" 6.1844 9.1561 6.54199 1.4253 7.6726 0.74716
"537" "AT1G05420" -1.69979 -0.0657300000000003 -1.27324 -3.66325 -4.17814 -1.05968
"538" "AT1G05430" 7.18353 6.57713 8.75443 5.98662 4.59792 5.74069
"539" "AT1G05440" 3.53204 3.43664 3.11982 2.3947 2.4109 -0.4069
"540" "AT1G05450" -1.40281 0.837149999999999 4.5046 -0.1968 -0.662469999999999 0.51911
"542" "AT1G05460" 8.56305 13.47055 4.44093 7.28259 16.11619 1.05998
"543" "AT1G05470" 3.70909 9.93499 7.24229 -0.0397199999999991 9.22265 4.93307
"545" "AT1G05490" 3.2704 10.60264 -0.572839999999999 2.14991 10.05246 1.40275
"546" "AT1G05500" 4.53779 7.55239 14.77105 1.87886 3.8231 9.36311
"548" "AT1G05510" -0.46367 0.24343 28.06169 2.31323 0.00163000000000046 13.0952
"549" "AT1G05520" 3.15499 5.68509 28.36414 -2.10292 1.35912 14.18061
"551" "AT1G05530" -0.90003 -0.77129 -0.47739 -0.30361 -1.10564 1.27332
"552" "AT1G05540" 0.122800000000001 2.42175 0.17519 2.11789 5.23529 -0.77172
"554" "AT1G05550" 0.75746 0.24893 -1.0504 -1.63118 -0.24682 -0.66208
"556" "AT1G05560" 1.37266 2.8313 3.07211 -1.36059 0.5837 2.71112
"558" "AT1G05570" 2.5278 6.62 21.50389 2.66524 7.06254 13.75819
"559" "AT1G05575" -0.92875 0.634010000000001 2.24445 -1.44248 -1.18824 8.11552
"560" "AT1G05577" -1.1009 -0.165929999999999 1.19392 -0.31653 -1.24369 2.26746
"561" "AT1G05580" -0.74224 -0.48803 -0.33416 -3.72603 -1.32641 -3.25676
"562" "AT1G05590" 5.40028 12.91458 2.7538 5.3894 13.3472 2.04818
"563" "AT1G05600" 4.45235 10.55795 1.62364 3.08622 10.05342 -1.4098
"564" "AT1G05610" 0.70567 0.28423 1.76689 -0.54882 -1.07805 -1.23658
"565" "AT1G05615" 1.22941 0.38053 -3.26286 -2.26577 -0.35836 -2.3183
"566" "AT1G05620" 0.63351 3.3839 1.4805 3.07424 2.43832 3.31556
"567" "AT1G05630" 3.83655 5.69755 6.41458 4.8477 8.8901 4.2738
"568" "AT1G05640" 2.07261 5.74224 6.35098 2.25049 8.33584 3.09486
"569" "AT1G05650" -0.61291 -2.69066 -0.461460000000001 -3.23556 -4.92569 -0.54141
"570" "AT1G05660" -0.41099 -2.71608 -1.92584 -2.65609 -3.92983 -1.95942
"572" "AT1G05670" 5.77495 9.25435 4.82298 3.57091 9.85921 0.26112
"573" "AT1G05675" 0.751919999999999 2.44656 -1.22545 -1.54929 0.196050000000001 2.59271
"574" "AT1G05680" -0.606310000000001 0.568909999999999 0.25478 -0.27248 2.88194 3.48143
"576" "AT1G05690" 1.7418 2.88957 5.12535 2.76629 4.81925 -3.22086
"577" "AT1G05700" 0.756410000000001 0.5343 4.85477 0.13029 -1.74238 3.2257
"579" "AT1G05710" 0.58233 4.91064 11.3489 -0.97027 5.81655 16.45736
"580" "AT1G05720" 4.87759 7.94409 11.9219 5.09959 11.32639 16.94341
"581" "AT1G05730" 3.12525 7.06115 0.52535 2.63988 7.64428 -1.84102
"583" "AT1G05740" 1.30051 1.31594 -2.92857 -0.9698 0.195139999999999 -2.62377
"584" "AT1G05750" 2.56807 4.94264 -0.95488 4.55224 5.56734 1.93485
"586" "AT1G05760" -0.215050000000001 -0.55018 -1.59155 0.3573 0.1952 -5.27693
"588" "AT1G05770" -0.56023 -0.300920000000001 -0.50921 -1.32898 -0.8286 1.23688
"589" "AT1G05780" 0.64699 1.97375 1.14615 0.52637 -1.07763 -1.3886
"590" "AT1G05783" 2.31541 4.90155 1.63955 -1.2854 2.43917 0.45836
"591" "AT1G05785" 3.95084 1.53931 3.82024 6.74803 6.39723 3.18332
"593" "AT1G05790" 4.46974 5.11484 6.30324 3.25671 6.4254 -0.74091
"594" "AT1G05800" -2.19675 -1.00615 -1.97356 -2.59334 -3.73583 -0.16729
"595" "AT1G05805" -1.59979 -0.91227 25.38759 2.2821 2.49328 21.85666
"596" "AT1G05810" -0.32835 0.464530000000001 -0.30228 1.80365 0.583200000000001 1.69438
"598" "AT1G05820" 0.28403 -0.547590000000001 3.37449 -0.788270000000001 -0.136130000000001 2.73739
"599" "AT1G05830" 5.84848 36.56468 20.8991 3.0182 41.86654 17.88639
"601" "AT1G05835" 4.55791 -9.21569 25.02154 1.1298 -10.3807 13.86777
"603" "AT1G05840" 6.28669 14.10039 26.07205 3.58338 16.33858 15.62491
"605" "AT1G05850" 4.61589 5.48669 36.51354 5.74134 9.38794 26.75305
"606" "AT1G05860" 5.4746 5.0487 24.54405 5.11206 7.17326 11.86288
"607" "AT1G05870" 4.52534 5.55674 26.9157 -0.800730000000001 2.13417 13.53154
"609" "AT1G05880" 0.732 -0.80221 -2.7694 -1.46692 -0.27532 0.08195
"610" "AT1G05890" 4.60249 3.17332 17.63604 2.89805 3.43525 9.34929
"611" "AT1G05894" 2.82269 4.97319 0.716399999999999 3.33238 2.93643 5.05146
"612" "AT1G05900" 5.01378 9.98708 8.46794 3.96739 11.27099 3.05616
"614" "AT1G05910" 13.55804 38.98604 11.09419 5.82232 45.66122 6.03962
"615" "AT1G05920" 2.11287 1.15424 -1.32098 -1.26624 -1.68679 -1.65168
"617" "AT1G05930" 1.85377 1.41014 11.15789 -0.31653 0.362269999999999 1.4686
"620" "AT1G05940" 6.80515 10.11775 10.90329 5.52057 10.10857 2.38445
"622" "AT1G05950" 6.99226 8.57286 1.03475 2.51394 7.45064 -0.0604500000000003
"623" "AT1G05960" 6.90743 9.47673 37.1662 1.62119 10.27436 22.08611
"624" "AT1G05970" 2.85008 3.81124 3.85204 4.69109 5.01298 3.2045
"625" "AT1G05990" -1.2133 -3.09807 -0.5729 0.13077 -2.32437 -0.24103
"626" "AT1G06000" -0.88549 3.59045 1.05063 5.21935 7.58815 1.74779
"629" "AT1G06010" 7.48449 9.62579 2.65824 4.59625 9.24995 5.28968
"630" "AT1G06020" 0.84592 1.45756 -0.875319999999999 1.99235 1.52462 0.93056
"631" "AT1G06030" -2.64985 -3.00532 28.15707 -2.73175 -3.65273 19.17411
"632" "AT1G06040" 1.70603 3.62489 30.92667 2.74713 5.23497 21.15415
"633" "AT1G06050" 5.97328 5.30635 7.79944 4.63457 5.3175 7.98972
"634" "AT1G06060" 7.31088 4.38502 35.08104 5.72888 5.67748 24.02154
"635" "AT1G06070" 3.5903 3.8124 35.08104 7.1379 11.9351 23.29502
"636" "AT1G06080" -0.6752 -2.0131 0.0319500000000001 0.8731 -2.26914 -1.4697
"637" "AT1G06090" -3.35922 -3.22562 -1.0186 0.53977 -2.96139 -0.42895
"638" "AT1G06100" -1.01588 -2.129 5.61878 -1.10915 -5.64611 0.94525
"639" "AT1G06110" 1.32897 3.09384 5.47553 -1.17812 1.96807 1.71048
"640" "AT1G06120" -1.10539 -0.87586 10.77588 -0.813190000000001 -2.84993 15.63
"641" "AT1G06130" 3.14601 4.47499 10.79184 1.6457 1.8855 15.99762
"642" "AT1G06135" -2.68068 -2.55016 -2.65799 -1.34144 -3.81914 -3.26043
"643" "AT1G06140" 1.80259 1.62574 3.852 -0.901730000000001 -0.2188 3.75186
"644" "AT1G06143" 7.5672 17.0019 4.02708 2.5575 14.7056 3.73067
"645" "AT1G06148" 1.04441 3.45237 -2.56251 -1.487 -4.17805 -1.031992
"646" "AT1G06150" 5.11484 11.92314 43.3738 2.21219 11.76989 39.40004
"647" "AT1G06160" 0.359430000000001 0.81885 -2.10088 -1.94537 -1.13322 0.402130000000001
"649" "AT1G06170" 2.0771 -1.17838 -0.20678 0.992360000000001 0.55541 1.42989
"651" "AT1G06180" -2.19808 -1.65442 5.20499 0.17436 -0.33028 -0.242439999999999
"652" "AT1G06190" 4.9468 8.6278 15.59874 3.3941 5.0143 11.03916
"654" "AT1G06200" 4.64185 5.39035 15.78974 4.87307 9.13907 19.13991
"655" "AT1G06210" 5.31034 7.08154 15.43954 6.6532 9.0282 19.59008
"656" "AT1G06220" 6.01219 8.56599 27.64779 5.05558 11.40948 16.4164
"658" "AT1G06230" 2.35975 4.03265 31.73844 4.90471 6.39771 20.70408
"659" "AT1G06240" 7.27019 15.44349 -0.36595 4.06136 17.66766 0.79322
"660" "AT1G06250" 1.0519 0.56246 -0.33412 -0.14029 -2.01912 -0.51654
"661" "AT1G06260" 3.06099 2.50482 0.0956200000000003 5.94922 5.98192 -2.08798
"663" "AT1G06270" 3.89525 7.18085 0.25478 3.84818 9.99706 -1.45868
"664" "AT1G06280" -3.14276 -4.13367 -3.91541 0.46411 -1.24447 -4.29751
"665" "AT1G06290" 2.31286 4.88909 11.61943 1.13652 2.38346 13.24127
"666" "AT1G06310" 1.3435 7.6653 0.55723 4.74712 6.61962 0.15148
"668" "AT1G06320" 5.13779 8.92369 -2.94449 3.77879 9.05589 -0.70447
"669" "AT1G06330" 0.55 1.02976 -2.4829 -0.79403 0.05708 -0.20091
"670" "AT1G06340" 0.23416 -0.10328 0.000130000000000408 0.99189 -1.96374 0.476730000000001
"671" "AT1G06350" 0.0605200000000004 -1.48947 -2.91265 -1.19058 -4.51126 -0.80168
"673" "AT1G06360" -0.73987 -1.72466 0.81184 0.3257 -1.71514 -0.7381
"675" "AT1G06380" 4.71634 6.48194 3.868 6.29498 8.16948 2.35454
"676" "AT1G06390" 3.0113 7.2137 65.56189 3.54598 9.63738 85.9935
"678" "AT1G06400" 1.69017 2.6006 58.55848 1.03642 3.96111 73.73524
"679" "AT1G06410" 1.68656 2.68999 29.98765 0.70931 1.71834 85.10106
"680" "AT1G06420" 6.3049 6.7303 9.8846 5.59579 6.48169 7.50368
"681" "AT1G06430" 6.8912 7.3711 9.4707 2.21219 7.50579 5.99586
"683" "AT1G06440" 2.73168 1.07751 1.43269 -0.22794 1.27539 2.54665
"684" "AT1G06450" 5.06559 5.20569 87.8457 -2.4238 0.168619999999999 26.03381
"685" "AT1G06460" 7.13639 12.92429 117.4193 6.89176 15.67406 36.68839
"686" "AT1G06470" 7.17619 12.39429 13.641 6.96741 16.61531 13.03022
"688" "AT1G06475" 3.8241 6.7699 31.62709 1.8344 5.9835 19.64487
"689" "AT1G06490" 2.00601 6.8279 3.48594 2.72846 5.40083 2.30703
"690" "AT1G06500" 11.03359 11.57179 20.15095 3.58338 11.07768 12.30006
"691" "AT1G06510" 4.29365 9.68525 1.48041 4.87307 13.01557 1.11113
"692" "AT1G06515" 4.56435 8.65905 22.1724 5.21264 13.59714 11.98723
"693" "AT1G06520" -0.97307 -0.38509 2.06933 2.67194 1.49661 1.98092
"694" "AT1G06530" 2.36017 3.1474 2.06934 0.621189999999999 5.31798 -1.60703
"695" "AT1G06540" 0.47097 1.87663 0.97108 -1.14699 -0.19131 2.61023
"696" "AT1G06550" 7.42289 8.67439 12.86104 4.1489 5.1804 5.16704
"697" "AT1G06560" 10.34964 14.60524 10.87139 5.51439 15.14789 8.29382
"698" "AT1G06570" 2.95905 10.36315 11.06239 4.1873 10.773 8.21782
"700" "AT1G06580" 3.66734 3.44804 11.26935 4.15609 5.12409 11.2892
"703" "AT1G06590" 6.45845 6.97495 8.21324 0.7462 5.6788 5.38121
"706" "AT1G06620" 0.96732 3.37095 2.14892 -1.41138 -1.96321 10.4347
"707" "AT1G06630" 5.93215 4.68985 0.1593 4.72219 4.29339 9.72201
"708" "AT1G06640" -0.4628 -1.02882 8.43614 -1.17765 -0.88441 15.26456
"709" "AT1G06645" 2.03579 5.58294 8.70667 1.70308 4.79179 7.61481
"710" "AT1G06650" 5.44548 7.70547 15.24855 0.243799999999999 7.75458 10.16054
"711" "AT1G06660" 10.51134 13.73994 13.08385 3.6327 8.3376 8.33624
"712" "AT1G06670" 9.59959 12.04409 36.29075 3.3688 8.5311 25.053
"713" "AT1G06680" 3.28685 5.12065 121.27131 6.59054 8.94494 68.39532
"714" "AT1G06690" 7.86164 6.93164 117.68956 6.79161 7.39451 65.80573
"715" "AT1G06700" 4.54079 6.49609 20.43744 2.489 4.7922 14.91586
"716" "AT1G06710" 6.07239 7.98709 3.27903 2.70308 6.25947 0.58778
"717" "AT1G06720" 7.67064 10.33304 12.06514 7.62834 11.54774 4.21897
"718" "AT1G06730" 8.1228 8.5174 10.61679 5.8415 12.6282 8.06208
"724" "AT1G06750" 0.84697 2.22107 8.59523 -1.04547 1.8013 0.72965
"725" "AT1G06760" 1.45935 5.9813 8.19739 -0.80124 0.8887 1.03371
"727" "AT1G06770" 5.33756 4.72284 4.58424 -0.48029 0.085700000000001 0.916709999999999
"728" "AT1G06780" 6.31653 8.34533 19.21189 1.9732 3.6016 12.39862
"729" "AT1G06790" 5.0542 5.7304 29.9399 1.24951 5.81711 12.50686
"731" "AT1G06800" 0.40436 1.992 28.4437 -2.56221 1.46998 11.75913
"732" "AT1G06810" 0.87931 1.53931 1.22576 -0.247100000000001 1.46953 3.07875
"733" "AT1G06820" 3.16055 3.38265 9.9801 4.43919 4.73649 9.47644
"734" "AT1G06830" 0.691299999999999 -0.284890000000001 6.95578 0.514390000000001 0.55534 4.50415
"737" "AT1G06840" 3.83999 7.63689 6.22358 3.47608 6.17708 4.01436
"738" "AT1G06850" 5.02429 3.96936 7.27419 2.70931 5.59495 1.18941
"739" "AT1G06870" 2.78841 7.05524 22.87279 1.63411 10.35705 11.91996
"741" "AT1G06890" 4.37714 12.51134 43.70793 4.76577 14.53877 21.13439
"742" "AT1G06900" 9.0545 19.5979 17.55649 7.62163 23.31593 5.52593
"744" "AT1G06910" 6.53444 12.92704 4.88659 5.79164 14.95344 7.92027
"745" "AT1G06920" 0.6958 2.15569 1.28942 0.0800099999999997 4.70911 1.75655
"746" "AT1G06923" -0.0418500000000002 -0.35028 -2.16456 1.1619 0.3619 -0.62846
"747" "AT1G06925" 2.10344 0.12139 -2.64206 -1.11491 0.91554 0.04325
"748" "AT1G06930" 1.51098 1.68143 21.24919 -0.42287 1.16456 15.28857
"749" "AT1G06950" 6.7723 8.2759 30.48109 2.9981 10.2196 19.30864
