ID	ATX1_hub	ATX2_hub	ATX2	ATX1	
AT3G10700	8.47245	11.9578	10.8563	7.47579
AT3G10710	3.27506	3.35403	3.45199	3.93463
AT3G10720	3.41746	7.04832	5.60323	5.01665
AT3G10730	10.3948	15.2633	11.6067	11.9022
AT3G10740	7.97407	8.60381	10.9063	5.70521
AT3G10750	7.68928	6.65945	7.70444	6.14785
AT3G10760	9.39801	11.3259	12.5572	10.9678
AT3G10770	7.83167	10.694	9.65556	9.39392
AT3G10780	5.76696	3.98595	5.80334	4.03299
AT3G10790	5.12619	4.37482	3.90225	3.63953
AT3G10800	6.05175	7.82607	7.50432	8.26271
AT3G10810	8.75723	9.96487	8.00461	8.06598
AT3G10815	7.40449	7.09693	6.2536	6.44295
AT3G10820	6.05175	11.2773	12.8574	7.86925
AT3G10840	10.8931	14.1939	12.157	12.0498
AT3G10845	9.11322	8.02051	7.55435	8.45945
AT3G10850	9.18442	12.3467	11.6567	7.82007
AT3G10860	9.6116	13.4161	12.207	8.26271
AT3G10870	5.12619	4.90952	3.40196	3.78708
AT3G10880	6.40773	8.40938	6.95401	7.91844
AT3G10890	4.55661	2.38185	2.80161	2.90179
AT3G10900	3.13267	2.72211	3.15182	2.80342
AT3G10910	5.12619	6.61084	5.45314	6.09867
AT3G10915	10.5372	9.47878	11.1564	12.0006
AT3G10920	8.82843	11.2773	10.5061	8.45945
AT3G10930	6.69252	7.4858	7.95458	5.01665
AT3G10940	8.33005	9.81904	16.2093	7.77089
AT3G10950	2.77668	3.40264	2.70156	3.4428
AT3G10960	4.05823	5.59005	6.2536	3.88544
AT3G10970	7.1197	13.0759	13.808	13.5253
AT3G10974	6.05175	5.10396	4.45256	4.62319
AT3G10980	9.04202	9.81904	11.3065	7.67252
AT3G10985	3.63105	5.20118	6.65383	4.77073
AT3G10986	3.84464	3.88873	4.00231	3.88544
AT3G10990	5.76696	3.7429	5.15297	3.78708
AT3G11000	9.89639	11.9092	20.2617	9.59065
AT3G11010	5.48217	6.9511	6.6038	7.42661
AT3G11020	8.18766	11.569	10.7562	8.26271
AT3G11030	8.61484	8.5066	11.8068	9.29555
AT3G11040	9.5404	12.6384	14.4583	11.8531
AT3G11050	4.98379	5.73588	8.45487	6.83641
AT3G11060	6.40773	4.66648	2.9517	4.81992
AT3G11070	11.8899	10.7912	16.2594	10.9678
AT3G11080	5.76696	8.21494	9.75562	6.8856
AT3G11090	7.2621	6.9511	9.50548	6.09867
AT3G11100	8.11646	6.4164	6.65383	6.83641
AT3G11110	6.26534	6.07614	6.15354	6.2954
AT3G11130	6.97731	8.70103	10.0058	7.67252
AT3G11150	4.27182	4.32621	8.00461	3.54116
AT3G11160	4.98379	3.54847	3.95228	3.54116
AT3G11165	8.68604	10.4996	9.85568	9.4431
AT3G11170	9.04202	10.5482	11.0564	12.9843
AT3G11180	4.41422	6.85389	4.45256	3.88544
AT3G11200	10.3948	11.7634	13.5078	11.3121
AT3G11210	5.41097	11.8606	7.35424	7.42661
AT3G11220	10.6796	12.3467	11.9069	13.8696
AT3G11230	12.3883	10.8884	11.8568	12.6892
AT3G11240	12.1747	11.0343	12.9575	10.771
AT3G11250	8.40125	11.9578	14.9086	10.7219
AT3G11260	7.47569	3.25681	4.50259	3.49198
AT3G11270	8.89963	9.77043	12.9575	9.09882
AT3G11280	8.54364	15.166	13.858	7.7217
AT3G11290	5.69576	7.77746	11.2565	9.93493
AT3G11300	5.33978	5.68727	4.25245	3.93463
AT3G11310	2.56309	3.11098	4.00231	4.13136
AT3G11320	10.1812	10.451	9.00519	6.73805
AT3G11325	5.41097	4.90952	6.05349	3.4428
AT3G11330	4.62781	8.65242	10.2059	6.54132
AT3G11340	5.48217	5.97892	6.85395	5.21338
AT3G11350	4.48541	3.98595	3.95228	3.49198
AT3G11370	4.91259	4.90952	3.3019	3.39362
AT3G11380	3.70225	4.32621	2.85164	3.34443
AT3G11385	4.05823	3.93734	4.50259	2.60669
AT3G11390	5.26858	3.35403	4.35251	2.95097
AT3G11397	12.2459	12.2009	12.0569	11.1645
AT3G11400	10.8219	15.6521	15.559	11.6071
AT3G11402	5.62457	4.47204	5.9034	4.27891
AT3G11410	5.98055	3.93734	5.35308	6.34458
AT3G11415	2.99028	7.14554	8.20473	6.04949
AT3G11420	7.68928	9.86765	7.85452	6.09867
AT3G11430	2.84788	5.10396	4.30248	2.95097
AT3G11440	9.25561	7.19415	9.10524	6.44295
AT3G11450	10.0388	16.8188	11.4066	11.0661
AT3G11460	7.47569	13.3189	11.6067	7.77089
AT3G11470	5.41097	8.60381	9.05522	7.77089
AT3G11480	4.34302	3.93734	3.6521	3.49198
AT3G11490	7.04851	7.19415	7.45429	8.55781
AT3G11500	10.8931	12.3467	12.8074	9.19719
AT3G11510	6.47893	12.1037	13.6078	6.83641
AT3G11520	4.98379	9.0413	7.45429	7.62334
AT3G11530	11.3915	13.4161	10.9063	13.722
AT3G11540	2.70549	7.14554	6.45372	9.29555
AT3G11550	6.26534	4.08317	7.90455	5.26256
AT3G11560	8.33005	17.2562	15.559	12.7384
AT3G11570	4.62781	5.24979	5.05291	6.73805
AT3G11580	4.7702	3.98595	5.50317	4.62319
AT3G11590	8.47245	10.7912	10.9063	10.2792
AT3G11600	4.8414	3.54847	4.40254	3.29525
AT3G11620	9.4692	10.5968	12.157	8.90209
AT3G11630	7.2621	13.4647	14.0081	8.0168
AT3G11640	7.40449	7.82607	7.15412	6.78723
AT3G11650	5.48217	7.58302	8.10467	5.26256
AT3G11660	4.27182	5.24979	6.90398	4.37727
AT3G11670	7.2621	8.5066	5.9034	5.60684
AT3G11680	3.27506	4.22899	3.75216	4.03299
AT3G11690	5.76696	8.11772	5.85337	5.90194
AT3G11700	8.40125	7.92329	12.157	6.5905
AT3G11710	8.18766	7.29137	12.9074	7.86925
AT3G11720	5.05499	7.53441	7.60438	6.34458
AT3G11730	12.3171	9.67322	10.9563	13.6236
AT3G11740	4.12943	4.52065	4.60265	4.22972
AT3G11745	7.90287	13.4647	13.0575	7.96762
AT3G11750	4.05823	8.21494	6.40369	7.62334
AT3G11760	8.75723	12.0065	12.157	11.2629
AT3G11770	11.1779	11.7148	12.157	11.5088
AT3G11773	3.70225	9.18712	6.6038	5.85276
AT3G11780	9.5404	9.13852	11.4066	11.5088
AT3G11800	9.32681	11.4231	12.107	8.85291
AT3G11810	7.61808	7.29137	9.70559	7.82007
AT3G11820	9.4692	9.77043	9.10524	7.86925
AT3G11825	6.97731	8.11772	6.6038	8.26271
AT3G11830	7.83167	12.7842	18.2605	9.14801
AT3G11840	6.62132	8.60381	11.2565	9.19719
AT3G11850	9.04202	9.77043	9.85568	8.85291
AT3G11860	6.47893	6.4164	6.70386	5.85276
AT3G11870	4.62781	3.59708	4.65268	4.32809
AT3G11880	7.40449	8.84686	11.8568	9.4431
AT3G11890	8.40125	9.77043	9.2053	9.59065
AT3G11900	6.47893	7.82607	8.35481	9.24637
AT3G11910	7.40449	12.8328	17.0598	9.54147
AT3G11920	3.27506	3.84012	5.65326	4.27891
AT3G11930	4.91259	5.93031	4.20242	4.574
AT3G11940	7.40449	10.3537	12.8574	8.75454
AT3G11945	12.6731	10.8398	14.5584	13.0826
AT3G11950	9.6828	11.1801	13.0575	7.82007
AT3G11960	6.26534	12.0551	11.5567	10.5251
AT3G11964	7.54689	10.4024	11.7568	9.34474
AT3G11970	0.854364	1.55549	1.40081	1.86895
AT3G11980	3.84464	5.347	3.05176	3.24607
AT3G11990	4.27182	2.96516	2.75158	2.36078
AT3G12000	6.83491	4.42343	6.35366	4.18054
AT3G12010	12.6731	15.2147	15.9092	10.0825
AT3G12020	10.8219	18.9089	15.0086	12.2957
AT3G12030	9.6116	11.0829	13.5078	8.26271
AT3G12040	7.1909	7.9719	9.10524	6.0003
AT3G12050	7.04851	10.0135	12.0069	9.88575
AT3G12060	8.82843	10.1593	15.4089	7.27906
AT3G12070	7.76048	13.2217	11.4566	7.47579
AT3G12080	8.82843	15.0688	15.709	9.63983
AT3G12090	5.76696	6.12475	6.75389	5.31175
AT3G12100	10.7508	11.1801	15.8591	12.64
AT3G12110	7.90287	11.6176	11.1064	8.65618
AT3G12120	8.33005	9.0413	9.60553	8.11517
AT3G12130	10.3236	10.2079	10.8563	9.83657
AT3G12140	7.76048	11.3745	11.7568	9.63983
AT3G12143	6.12294	5.73588	8.70501	5.85276
AT3G12145	7.76048	6.99971	10.6061	7.18069
AT3G12150	8.11646	12.6384	11.0564	12.2957
AT3G12160	9.82519	10.5482	8.5049	7.42661
AT3G12170	9.5404	6.31919	6.75389	9.68902
AT3G12180	5.83816	10.7912	9.85568	11.1153
AT3G12190	4.05823	4.76369	4.70271	5.21338
AT3G12200	6.40773	10.9857	7.95458	9.63983
AT3G12203	3.91584	7.04832	3.60207	3.78708
AT3G12210	7.33329	8.16633	11.6067	7.52497
AT3G12220	5.69576	7.33998	7.55435	7.62334
AT3G12230	3.63105	4.8123	3.90225	3.83626
AT3G12240	7.54689	7.77746	10.3059	6.8856
AT3G12250	12.1747	17.2562	25.2145	14.263
AT3G12260	13.2426	13.3189	16.0092	11.3121
AT3G12270	13.5986	15.4577	16.2594	12.4433
AT3G12280	8.25886	13.7078	14.2082	9.24637
AT3G12290	8.25886	12.3953	14.6084	7.86925
AT3G12300	10.466	19.1034	15.709	11.7055
AT3G12320	9.32681	9.81904	9.10524	8.21353
AT3G12340	9.32681	8.06911	8.75504	9.98411
AT3G12345	7.1909	9.62461	8.45487	8.90209
AT3G12350	5.41097	10.8884	10.9563	7.82007
AT3G12360	9.32681	15.0202	13.958	15.7877
AT3G12370	9.18442	7.29137	8.25475	9.93493
AT3G12380	7.76048	15.3119	12.6073	11.6071
AT3G12390	9.82519	15.6035	12.8574	10.3776
AT3G12400	9.18442	9.08991	8.95516	6.14785
AT3G12410	7.54689	7.82607	9.5555	5.65603
AT3G12420	2.70549	3.49986	3.70213	4.62319
AT3G12430	4.12943	4.13178	4.25245	4.47564
AT3G12440	4.27182	3.88873	4.90282	3.68871
AT3G12450	2.91908	3.11098	4.00231	4.62319
AT3G12460	4.55661	5.54144	4.95285	2.95097
AT3G12470	5.69576	7.9719	7.50432	6.04949
AT3G12480	5.19738	9.13852	8.05464	8.21353
AT3G12490	8.61484	11.7634	13.4578	10.8694
AT3G12500	4.91259	4.66648	4.95285	4.62319
AT3G12502	4.05823	3.11098	3.70213	3.24607
AT3G12510	7.54689	7.33998	8.75504	7.03314
AT3G12520	6.26534	8.70103	6.95401	6.44295
AT3G12530	7.61808	7.29137	9.15527	7.67252
AT3G12540	7.40449	5.20118	6.6038	5.95112
AT3G12545	11.1779	8.79825	10.1058	9.93493
AT3G12550	12.5307	13.9508	15.2588	10.4268
AT3G12560	8.54364	10.1107	8.5049	7.91844
AT3G12570	9.39801	12.687	9.5555	10.5251
AT3G12580	10.0388	11.1315	10.6061	5.36093
AT3G12587	8.82843	12.687	17.5601	9.54147
AT3G12590	9.18442	11.1315	14.9086	10.1808
AT3G12600	7.83167	11.6176	12.0569	9.98411
AT3G12610	5.55337	7.87468	8.5049	5.70521
AT3G12620	8.04526	8.16633	8.40484	7.82007
AT3G12630	8.54364	12.4439	10.9563	7.32824
AT3G12640	13.0291	10.4996	9.90571	9.98411
AT3G12650	9.5404	13.7078	15.9092	9.04964
AT3G12660	8.82843	5.78449	6.2536	9.04964
AT3G12670	9.89639	12.7842	13.4077	13.6236
AT3G12680	11.6763	10.694	15.5089	9.98411
AT3G12685	6.33654	9.67322	9.05522	7.91844
AT3G12690	8.75723	10.5968	11.6567	13.5745
AT3G12700	6.33654	6.56223	7.8045	4.32809
AT3G12710	4.91259	6.07614	3.6521	4.52482
AT3G12720	3.20387	4.22899	4.45256	4.22972
AT3G12730	5.69576	6.9511	7.65441	6.49213
AT3G12740	8.04526	13.0272	13.5578	9.34474
AT3G12750	6.12294	6.17336	7.35424	5.06583
AT3G12760	9.89639	9.72182	14.0081	9.93493
AT3G12770	10.3236	10.1107	8.65499	7.57416
AT3G12775	7.97407	8.06911	5.85337	7.52497
AT3G12780	7.97407	7.82607	10.8062	7.62334
AT3G12800	7.90287	9.62461	10.7562	7.32824
AT3G12810	7.61808	13.6592	12.0569	8.85291
AT3G12820	8.40125	5.15257	5.05291	8.3119
AT3G12830	5.26858	7.4372	9.30536	4.72155
AT3G12833	4.55661	3.40264	6.95401	3.98381
AT3G12840	8.40125	7.38859	7.15412	5.36093
AT3G12850	1.85112	4.03456	2.90167	2.8526
AT3G12860	10.6796	14.4855	12.157	11.1153
AT3G12870	7.1909	10.6454	8.8551	8.85291
AT3G12880	5.62457	6.31919	6.85395	6.78723
AT3G12890	3.48865	2.96516	3.3019	3.73789
AT3G12900	4.27182	3.11098	4.25245	3.39362
AT3G12910	5.48217	6.02753	5.70329	5.50848
AT3G12915	3.70225	9.0413	11.0564	6.68886
AT3G12920	5.41097	11.5204	8.60496	4.27891
AT3G12930	7.04851	13.6592	11.7568	7.57416
AT3G12940	9.5404	12.0551	14.7585	8.26271
AT3G12950	10.6084	16.4299	14.5084	11.9022
AT3G12955	4.62781	5.15257	5.60323	4.47564
AT3G12965	6.05175	9.23573	10.6561	7.96762
AT3G12970	6.83491	5.54144	8.80507	5.70521
AT3G12977	3.27506	5.29839	5.45314	4.32809
AT3G12980	9.82519	10.1593	9.70559	9.98411
AT3G12981	10.0388	13.1731	12.0569	11.3612
AT3G12990	10.1812	15.4091	9.95573	12.7875
AT3G13000	8.89963	12.2981	10.7062	9.98411
AT3G13010	4.05823	5.00674	3.90225	4.27891
AT3G13020	6.69252	7.82607	7.15412	8.55781
AT3G13030	13.5274	11.1801	15.8091	11.8531
AT3G13040	8.33005	10.1107	9.00519	8.55781
AT3G13050	8.89963	18.0826	12.7073	14.9516
AT3G13060	9.11322	9.33295	10.7562	8.3119
AT3G13061	8.04526	10.0621	12.7073	9.49229
AT3G13062	10.1812	17.7423	11.7067	10.3284
AT3G13065	5.62457	7.24276	8.05464	6.14785
AT3G13070	12.1747	13.7078	16.9598	9.88575
AT3G13080	5.12619	8.5066	8.8551	9.29555
AT3G13090	4.98379	2.6735	5.70329	5.21338
AT3G13100	7.33329	8.74964	6.10352	7.18069
AT3G13110	4.8414	6.4164	7.75447	7.22988
AT3G13120	7.1909	12.1523	13.958	8.36108
AT3G13130	6.55013	10.9371	6.20357	7.08233
AT3G13140	4.8414	5.93031	4.55262	6.34458
AT3G13150	9.25561	8.31216	14.7085	7.96762
AT3G13160	6.33654	5.68727	8.65499	5.36093
AT3G13170	8.54364	10.4996	12.4572	11.8531
AT3G13175	6.26534	10.8884	10.456	5.06583
AT3G13180	12.4595	18.4229	23.6136	14.4106
AT3G13190	12.6731	16.6243	21.1122	13.1318
AT3G13200	6.97731	8.89547	7.45429	9.29555
AT3G13210	10.8219	11.0343	11.2065	8.85291
AT3G13220	4.699	5.8817	5.203	5.45929
AT3G13222	8.47245	12.4925	15.3588	12.8859
AT3G13224	8.40125	12.93	11.1564	7.27906
AT3G13225	10.8931	10.0621	8.65499	7.67252
AT3G13226	4.8414	10.1593	8.95516	9.00046
AT3G13227	4.05823	5.68727	5.95343	4.96747
AT3G13228	4.34302	5.347	5.65326	3.78708
AT3G13229	7.47569	9.72182	8.55493	8.85291
AT3G13230	9.75399	11.9578	10.8563	11.5088
AT3G13235	9.96758	11.3745	17.5101	12.7875
AT3G13240	6.40773	10.9857	14.0081	8.06598
AT3G13250	1.21035	3.45125	2.05118	2.45914
AT3G13260	2.91908	2.62489	2.00115	2.16404
AT3G13270	2.06471	2.6735	4.05233	3.09852
AT3G13275	6.19414	10.0621	11.5066	7.77089
AT3G13276	5.19738	9.67322	7.30421	6.2954
AT3G13277	6.97731	8.99269	11.1564	7.08233
AT3G13280	7.68928	7.14554	7.85452	5.55766
AT3G13290	10.9643	9.43017	11.3065	8.36108
AT3G13300	11.8187	15.166	20.1116	11.1645
AT3G13310	6.26534	8.06911	5.40311	5.85276
AT3G13320	7.76048	9.43017	9.85568	11.3612
AT3G13330	12.0323	15.2147	13.1075	9.93493
AT3G13340	8.18766	10.0135	10.6561	13.181
AT3G13350	9.04202	12.5898	11.4066	11.4596
AT3G13360	9.4692	12.7356	12.7073	10.5743
AT3G13370	1.85112	2.18741	2.2513	2.31159
AT3G13380	3.91584	5.05535	7.75447	5.60684
AT3G13390	3.55985	3.40264	3.90225	3.24607
AT3G13400	3.34626	4.8123	4.75274	4.22972
AT3G13404	6.12294	5.78449	6.85395	5.41011
AT3G13410	12.1747	11.4231	13.4077	12.0498
AT3G13420	11.9611	12.6384	15.3588	12.4433
AT3G13430	7.90287	13.1245	13.858	11.9514
AT3G13432	2.56309	3.54847	3.05176	2.65587
AT3G13433	3.77344	4.08317	3.75216	2.45914
AT3G13435	2.84788	3.93734	3.35193	4.62319
AT3G13437	4.27182	6.27058	6.6038	8.0168
AT3G13438	5.55337	5.24979	6.70386	6.93478
AT3G13440	7.76048	9.91626	9.45545	7.42661
AT3G13445	7.97407	9.62461	8.1547	9.09882
AT3G13450	9.96758	9.77043	14.6084	10.771
AT3G13460	10.6796	11.2287	14.4083	9.54147
AT3G13470	13.5986	13.1731	13.6078	15.345
AT3G13480	5.41097	9.576	10.0058	9.14801
AT3G13490	7.97407	12.0551	13.3077	9.78738
AT3G13500	3.91584	6.27058	6.65383	4.42645
AT3G13510	10.6084	9.576	10.5561	9.54147
AT3G13520	4.05823	4.90952	5.5532	4.62319
AT3G13530	3.20387	5.00674	4.00231	3.68871
AT3G13540	5.12619	7.82607	9.2053	6.49213
AT3G13550	7.40449	6.61084	11.3065	7.32824
AT3G13560	8.89963	7.4372	10.456	7.18069
AT3G13570	7.2621	13.6106	12.9074	9.63983
AT3G13580	8.89963	10.0135	7.95458	8.06598
AT3G13590	5.26858	6.51362	8.00461	5.11501
AT3G13600	4.699	7.72885	7.85452	4.72155
AT3G13610	4.8414	4.66648	3.90225	3.4428
AT3G13620	8.47245	12.4925	11.6567	9.39392
AT3G13624	2.77668	2.33324	2.2513	2.50832
AT3G13630	3.98703	3.64568	3.05176	2.95097
AT3G13640	6.26534	7.29137	8.35481	7.52497
AT3G13650	5.55337	3.30542	4.00231	3.78708
AT3G13660	3.55985	3.2082	2.70156	3.1477
AT3G13662	4.41422	3.06237	3.35193	3.4428
AT3G13670	7.90287	10.2079	9.30536	7.08233
AT3G13672	6.69252	6.4164	6.30363	6.14785
AT3G13674	9.04202	9.576	14.3583	7.77089
AT3G13677	8.40125	7.4372	10.1058	6.93478
AT3G13680	6.83491	7.4858	7.20415	4.81992
AT3G13682	13.4562	14.4855	13.4578	10.771
AT3G13690	5.05499	7.53441	6.90398	5.31175
AT3G13700	4.12943	5.93031	7.10409	4.8691
AT3G13710	3.98703	6.3678	6.55377	4.72155
AT3G13720	7.61808	8.36077	8.5049	5.1642
AT3G13730	1.99352	3.45125	4.80277	4.67237
AT3G13740	8.11646	12.3953	11.1564	8.3119
AT3G13750	7.54689	6.80528	5.45314	5.31175
AT3G13760	5.69576	5.00674	5.9034	5.45929
AT3G13770	6.55013	7.24276	7.65441	7.08233
AT3G13772	9.5404	13.5619	8.65499	8.65618
AT3G13780	8.54364	7.63163	7.90455	7.08233
AT3G13782	9.04202	9.38156	6.95401	9.34474
AT3G13784	5.76696	4.90952	3.60207	5.1642
AT3G13790	4.55661	5.10396	4.8528	4.62319
AT3G13800	6.76372	13.7564	9.00519	6.83641
AT3G13810	7.1197	9.86765	6.95401	5.11501
AT3G13820	6.83491	5.73588	5.5532	5.36093
AT3G13825	2.06471	4.08317	3.25187	4.96747
AT3G13830	3.63105	2.33324	3.45199	2.65587
AT3G13840	4.27182	3.98595	3.90225	8.06598
AT3G13845	10.0388	11.8606	9.65556	8.45945
AT3G13850	8.33005	7.87468	15.1587	4.67237
AT3G13860	12.1035	18.034	16.3094	13.5745
AT3G13870	8.25886	10.9857	11.9569	9.49229
AT3G13880	10.6796	13.9022	14.0581	9.34474
AT3G13882	10.7508	13.5133	12.9074	10.0333
AT3G13890	5.26858	4.86091	4.65268	5.85276
AT3G13898	3.91584	5.97892	6.05349	6.44295
AT3G13900	5.26858	3.79151	5.00288	5.06583
AT3G13910	6.47893	10.9857	10.0558	7.77089
AT3G13920	7.33329	9.47878	10.3059	5.26256
AT3G13930	11.5339	10.7426	11.7067	12.4433
AT3G13940	6.76372	11.0343	11.2565	11.017
AT3G13950	5.12619	3.84012	4.05233	5.36093
AT3G13960	7.2621	7.24276	8.65499	4.22972
AT3G13965	7.33329	9.08991	14.7585	9.34474
AT3G13970	9.89639	12.4925	8.8551	10.771
AT3G13980	4.55661	3.88873	7.05406	5.31175
AT3G13990	10.6796	10.1593	12.6073	11.4104
AT3G14000	4.98379	7.38859	8.80507	6.44295
AT3G14010	6.76372	14.048	14.7085	10.3284
AT3G14020	8.54364	14.048	10.7562	9.29555
AT3G14025	5.41097	6.3678	4.8528	6.09867
AT3G14030	3.63105	3.01377	3.90225	3.4428
AT3G14040	5.55337	4.08317	7.20415	4.47564
AT3G14050	7.1197	10.3051	8.05464	5.70521
AT3G14060	6.05175	7.09693	8.20473	7.47579
AT3G14067	9.75399	12.2981	10.406	7.57416
AT3G14070	6.62132	9.13852	10.0558	8.75454
AT3G14075	8.75723	11.812	13.4578	8.95127
AT3G14080	7.90287	10.5968	9.35539	6.83641
AT3G14090	6.26534	9.43017	9.10524	6.8856
AT3G14100	11.6051	17.159	21.9126	10.4268
AT3G14110	8.18766	15.2633	18.0604	9.00046
AT3G14120	7.33329	13.8536	17.6602	9.68902
AT3G14130	8.04526	17.6451	15.8591	11.558
AT3G14140	7.04851	16.4785	12.107	8.36108
AT3G14150	9.5404	17.5965	15.659	13.2302
AT3G14160	10.6084	13.805	17.41	11.558
AT3G14170	5.55337	7.63163	8.95516	6.98396
AT3G14172	10.3236	12.2495	12.207	7.67252
AT3G14180	5.26858	8.74964	8.80507	7.52497
AT3G14185	5.62457	4.47204	6.2536	6.44295
AT3G14190	11.1779	11.6662	13.4578	11.3121
AT3G14200	6.69252	8.60381	8.80507	7.13151
AT3G14205	7.47569	7.77746	6.85395	7.86925
AT3G14210	3.91584	5.54144	4.30248	3.34443
AT3G14220	8.04526	10.3537	7.20415	6.5905
AT3G14225	6.33654	5.68727	7.8045	5.85276
AT3G14230	6.26534	11.2773	11.2065	8.3119
AT3G14240	6.83491	11.6176	15.0587	8.06598
AT3G14250	5.69576	2.77072	4.45256	1.96731
AT3G14260	3.77344	3.25681	3.10179	4.03299
AT3G14270	6.40773	9.13852	8.95516	6.24622
AT3G14280	4.05823	6.31919	6.6038	5.95112
AT3G14290	11.8187	12.0065	13.5078	10.0825
AT3G14300	2.77668	4.61787	3.95228	4.47564
AT3G14310	4.62781	6.02753	6.00346	3.98381
AT3G14320	4.8414	6.99971	4.55262	4.574
AT3G14330	8.61484	5.54144	5.15297	6.73805
AT3G14350	6.90611	10.2079	9.65556	7.47579
AT3G14360	7.76048	11.1315	15.4589	5.36093
AT3G14362	5.33978	5.05535	3.85222	6.24622
AT3G14370	5.26858	2.91655	5.203	3.83626
AT3G14380	5.48217	5.347	2.90167	3.24607
AT3G14390	9.25561	12.4439	12.0069	10.9678
AT3G14395	5.62457	5.00674	5.65326	4.37727
AT3G14400	11.3203	10.5482	10.1558	9.7382
AT3G14410	13.3138	13.1245	16.8597	8.95127
AT3G14415	8.75723	16.1868	12.8074	9.68902
AT3G14420	8.33005	10.1593	9.25533	7.08233
AT3G14430	5.33978	9.576	10.9563	8.45945
AT3G14440	5.48217	5.49283	6.6038	6.34458
AT3G14450	4.27182	8.65242	8.25475	5.55766
AT3G14460	4.91259	4.42343	4.80277	3.34443
AT3G14463	5.90935	7.38859	7.85452	5.11501
AT3G14470	5.76696	6.02753	5.5532	6.39377
AT3G14480	3.77344	2.28463	3.75216	2.40996
AT3G14490	3.63105	3.54847	3.60207	4.22972
AT3G14510	2.13591	3.64568	2.30133	2.70506
AT3G14515	3.34626	3.11098	2.80161	2.50832
AT3G14517	1.63753	3.45125	2.9517	1.81976
AT3G14520	4.55661	2.18741	2.30133	2.90179
AT3G14530	4.12943	3.25681	1.9011	2.31159
AT3G14540	5.76696	3.88873	3.60207	3.29525
AT3G14550	4.8414	6.27058	6.30363	3.98381
AT3G14560	4.34302	5.73588	4.25245	2.8526
AT3G14570	6.97731	7.63163	8.00461	4.91828
AT3G14580	8.68604	9.86765	12.8574	9.00046
AT3G14590	7.54689	14.7286	10.0058	8.70536
AT3G14595	5.48217	11.6176	8.1547	5.70521
AT3G14600	6.76372	10.5968	10.5561	7.47579
AT3G14610	6.83491	7.19415	11.3565	7.82007
AT3G14620	4.55661	8.06911	7.50432	7.91844
AT3G14630	4.27182	6.07614	5.45314	6.0003
AT3G14640	5.48217	3.88873	3.75216	3.68871
AT3G14650	5.98055	11.3745	11.6067	7.7217
AT3G14660	8.61484	7.33998	7.95458	6.04949
AT3G14670	4.34302	3.45125	3.00173	2.8526
AT3G14680	3.41746	5.15257	5.70329	5.50848
AT3G14690	5.55337	13.5619	10.456	9.39392
AT3G14700	7.68928	8.06911	4.70271	6.34458
AT3G14710	4.27182	5.93031	4.80277	4.32809
AT3G14720	8.54364	7.92329	7.50432	8.60699
AT3G14730	10.0388	12.5898	12.3071	9.00046
AT3G14740	8.25886	9.576	10.5561	9.14801
AT3G14750	10.466	13.4647	10.1558	9.34474
AT3G14760	6.83491	5.8817	5.65326	6.14785
AT3G14770	7.40449	5.44422	6.00346	5.1642
AT3G14780	3.84464	2.86794	3.75216	5.01665
AT3G14790	8.47245	9.47878	14.6084	11.2629
AT3G14810	5.19738	10.6454	7.90455	7.7217
AT3G14820	3.55985	5.10396	4.00231	4.32809
AT3G14830	11.2491	8.84686	10.8062	4.72155
AT3G14840	6.76372	9.67322	9.30536	8.50863
AT3G14850	4.699	8.84686	8.60496	7.22988
AT3G14860	10.0388	16.3813	13.5078	10.23
AT3G14870	7.1909	6.3678	10.456	6.39377
AT3G14880	3.91584	5.83309	6.65383	5.41011
AT3G14890	9.04202	12.5412	10.8563	10.23
AT3G14900	10.8219	12.1523	12.157	10.4268
AT3G14910	9.75399	12.2495	12.107	9.4431
AT3G14920	6.40773	9.18712	7.50432	9.98411
AT3G14930	6.05175	11.812	11.6567	11.8531
AT3G14940	7.1909	7.4858	9.45545	7.62334
AT3G14950	4.55661	4.71508	5.35308	4.81992
AT3G14960	4.05823	6.9511	8.35481	6.54132
AT3G14970	4.91259	6.27058	6.15354	5.41011
AT3G14980	12.8867	16.8674	25.6648	11.3612
AT3G14990	6.97731	10.694	8.10467	10.0333
AT3G15000	8.54364	8.79825	9.65556	9.29555
AT3G15010	6.90611	9.33295	12.5572	11.3612
AT3G15020	6.97731	6.4164	7.05406	7.37742
AT3G15030	6.97731	9.38156	7.65441	7.86925
AT3G15040	10.9643	9.28434	9.50548	8.55781
AT3G15050	6.19414	6.17336	6.6038	8.90209
AT3G15060	8.61484	14.2425	12.8074	10.23
AT3G15070	7.1909	10.694	9.25533	7.37742
AT3G15080	8.54364	9.52739	8.10467	7.7217
AT3G15090	8.11646	9.62461	11.1064	11.6563
AT3G15095	5.76696	8.06911	8.8551	5.70521
AT3G15110	7.90287	10.2079	13.4578	6.5905
AT3G15115	5.76696	10.1107	8.45487	6.44295
AT3G15120	9.11322	10.8884	10.7062	9.7382
AT3G15130	15.5921	25.8114	18.3105	13.8696
AT3G15140	10.6796	12.1523	14.1582	10.23
AT3G15150	8.33005	13.2703	15.0086	10.5251
AT3G15160	8.04526	16.7701	16.5095	9.88575
AT3G15170	5.12619	5.29839	6.80392	6.5905
AT3G15180	13.1715	13.9508	15.7591	13.2302
AT3G15190	9.18442	10.2079	11.7067	7.77089
AT3G15200	7.83167	6.61084	6.55377	7.57416
